coil_inner_diameter,y_offset,height,diameter,l2_error
0.04531953326093533,-0.025710071778301535,0.038064170098668,0.03228943595052643,0.07965117841527491
0.06958349413324574,-0.0003857850710456065,0.036075130957126736,0.04919883287026358,0.09116339597012842
0.05382993974312631,-0.02102277907582266,0.11193070891681252,0.0422805744303827,0.046136644813938456
0.05427873644198856,-0.013272429911755056,0.0722871948478668,0.039673443345338275,0.018248144177098555
0.05605702419583065,0.004244706737051913,0.09912588460919954,0.015660868506610706,0.025924066908531305
0.04008694001864565,0.02596234604259963,0.12287922117356985,0.02750930791476614,0.02896279857737961
0.0682643609513548,0.034312029012798284,0.05899109952964827,0.041855157969444945,0.046575064141524306
0.0697544388050884,-0.029723331975879078,0.049231078280461554,0.027894999554063937,0.050203389692925024
0.0519113829989407,0.0206961817100889,0.05272795654337441,0.028069525858128525,0.01264853923371275
0.05861793837494129,-0.023772909792213796,0.03436623257974118,0.05336131774760406,0.1425684084960454
0.06661533209369239,0.019477010508941996,0.03091313350072725,0.05823749556145747,0.12122381161757076
0.04771201237526222,0.017483496764662397,0.12709757302765856,0.03267621220219434,0.03349211429861388
0.05549529814798748,0.029176508551639238,0.037554144982215036,0.026532408898776328,0.05314449753538154
0.04801386260191259,0.012864245528821462,0.09259934989674934,0.041000535101851525,0.0240275493188611
0.0654300276055192,0.014591408409090768,0.08240217035417757,0.034224815250412155,0.014007186050951357
0.05716455074404705,-0.004698574357485132,0.08106346575758483,0.04231197116115509,0.018124937919443005
0.05124462131851553,-0.026469976925707347,0.11817009541534224,0.036797887319147744,0.026885292822007145
0.06720006187595269,0.001960444886708136,0.05814821282279449,0.04959679590642003,0.04021002709126727
0.047460983127489816,0.011245346098450154,0.04899804660024325,0.02577802054330824,0.00956977855762206
0.048889092649083914,-0.022969713055317545,0.14239968038345796,0.024347460294012878,0.04853008852460861
0.05072835864345188,9.845762494587601e-05,0.08853517539416696,0.046141883532742026,0.09196918314616605
0.06718500643749259,0.024434147143107703,0.09060768869528663,0.0161762334871755,0.0571769023081075
0.057451126155311255,-0.017289499529646354,0.12089400198145671,0.031032530157271074,0.02424785453681806
0.06911106367869871,0.005957857000389352,0.08812033051886303,0.040037138288454385,0.010751312580305492
0.06203459952379742,0.02162544437175734,0.12250750714188739,0.05496026903136927,0.16460027948067799
0.05319828098087816,-0.019109535169025107,0.13946126328264233,0.04700645880394601,0.06966098930812908
0.06560689106643533,-0.01034283580945692,0.06307416814055851,0.01829566793204635,0.020996789138706163
0.04383176527487136,-0.02853351687203646,0.09974908119561683,0.025030342331821907,0.014690156899582902
0.052540303382422396,-0.011753952678399637,0.07544311880997676,0.02938712760052569,0.00815746525947798
0.04121889976589606,-0.003539004265672184,0.08657057637587678,0.021724626791807,0.010437135123888577
0.04432808063305063,0.000999507074525334,0.13507151649346144,0.023846275598369417,0.06130792028008228
0.05277878010019217,-0.006341061383405868,0.11980446025584088,0.025469720783753536,0.01725391661686342
0.0692776780192372,-0.015941009044260802,0.13479422916239145,0.02403515308307612,0.03527741779265004
0.06330725498761113,-0.019961031709531455,0.1474376780543727,0.03273211409767625,0.059285301618891166
0.06011309408696659,-0.0073895442509529785,0.11039912758361456,0.037201785484733574,0.01799144793871118
0.05519488811969365,0.006329335797628274,0.04097578196827358,0.04158941432272949,0.05511326323411732
0.05403648465431616,-0.034080188414322206,0.07713184529925443,0.03905335092293427,0.028844224711194185
0.05343317556606436,-0.012694977324855607,0.0434732471533131,0.01693641564070805,0.021597476818555006
0.06277642668238562,0.02039306761118155,0.04242106372179016,0.050223818589597284,0.05433404759879512
0.06443959604004619,0.031006648361982428,0.10326986527683378,0.03799507200363064,0.026816194802619094
0.06865445141866812,0.004992580224101456,0.032115512592615435,0.05985029828361581,0.2625711497985911
0.06893789734290791,-0.012216149701094341,0.13185714700190415,0.038617585292664416,0.03233980931219646
0.06788862260007633,-0.03381683104290375,0.09214626780197455,0.02693366494910712,0.022506347974688493
0.05627651111411788,0.03047685400759559,0.12494351996276662,0.016427455313403838,0.04552543969417606
0.0665346505053497,-0.01708674579229536,0.13966490431818301,0.05109962194765483,0.08913841352755339
